Blackberry beni hayal kýrýklýðýna uðrattýn! Turkcell ve KVK rezillik!!! Bir telefon alýyorsunuz ama turkcellden baþka sim kart takamýyorsunz;olumsuz
her gün bi turkcell bayiine gidip þusu var mýymýþ busu neymiþ bilmem iþte þöyle olursa olur mu böyle olursa nolur diye sormaktn sýkýldým!;olumsuz
Turkcell'den nefret etmek icin cok sebep var;olumsuz
Turkcell in bende gözü var hergünmesajlar,dðum günümü kutlamalar,telefonla aramacalar,nefes alýp vermeler falan.;olumsuz
Aklýnýz varsa Turkcell výnn almayýn, benim gibi yanmayýn internet benim için iþkence olmuþtur.;olumsuz
Ben internet paketimi yenilemek icin tl yuklemistim Turkcell, smse ihtiyacým yoktu! Ay cok sinirlendim.;olumsuz
turkcelinede výnnada baþlayacam þimdi yeter ya kaç gündür nete giremiyoruz yada adam akýllý baðlantý yok turkcell výnn tam bir sýkýntý;olumsuz
Kýsa zaman da sana tekmeyi koyucam Turkcell bekle caným.;olumsuz
Bak mesaj hakký yaptým gene sadece Turkcell mesaj atýyo. Turkcellemi çýksam ?;olumsuz
aranýzdan biri, turkcell'e 1 tl'ye gün boyunca turkcell'lilerle 75 dk konuþmak istemediðimi söyleyebilir mi? aksi halde polis çaðýrcam.;olumsuz
Iyi ki bir kontör yükledik he.Hemen Yaðcýliða Baþladýn  Turkcell !;olumsuz
Bende net de var sms de var. Lincoln yok hadi buna bir care bul Turkcell..!;olumsuz
Hattima tanimladigin 3 adet blackberry bis paketi icin saol Turkcell !!! Bu basina buyruk hareketlerin yuzunden hattimi kapaticam.;olumsuz
"Eskiden 3 gun onceden mesaj atardi ""sms paketiniz bitiyo tl yukleyiniz"" diye, simdi ne ariyo ne soruyo. Yok yok Turkcell cok bozdu arkadas..";olumsuz
Telekom,Turkcell ve digerleri. Hergun aramanizin,sms atmanizin altinda psikolojik sorunlar mi var?Ýnsana huzur verin,paradan daha degerli bu;olumsuz
Bana Hsbc bankasý ve Turkcell kadar ilgi duyan bir kadýn bulunca evleneceðim. :));olumsuz
#mutlulukbazen cep telefonuna gelen smsin turkcell'den olduðunu bildiðin halde heyecanla açmaktýr ve #HerseyeRagmen umutla beklemektir.;olumsuz
turkcell de face paketi ilk ay 1 tl sonra 3 oluyo ama ben çok zekiyim ya her ay paketi yeniliyorum hep 1 tl gidiyo;olumsuz
Turkcell bis paketimi yeniledi ama liralarýmdan düþmedi. Bir kere daha böyle olmuþtu. Ýnþallah unuturlar yine beni hehe.;olumsuz
Hayat paylaþýnca güzel. Turkcell çok kazýkçýLütfen bunu paylaþýn.;olumsuz
turkcell kadar mesaj atsaydýn þimdiye evlenmiþtik;olumsuz
Telefonunda sýrý programý olanlar dýþarý çýktýklarýnda programý kapasýnlar ahhh Turkcell ah ah neden bana bunu daha onceden demesin...!:(;olumsuz
75 gun sonra turkcell'in yogun istegi uzerine 20 tl'yi hattima yuklemis bulunuyorum :);olumsuz
Bu vodafone ve turkcell reklamlari iyice sacmaladi evet hattimi kiricam yakinda;olumsuz
Turkcell amina koyim be;olumsuz
Arkadaþýn telefonunu aldým. Sevgilisinin adýný TURKCELL diye deðiþtirdim, arkadaþ msjlarý okumadan siliyo. Ayrýldý ayrýlacaklar :D:D;olumsuz
Rezil turkcell internetim bitmis meger;olumsuz
Bazen kendimi turkcell'le ask yasiyomus gb hissediyorum gunde attigi msj sayisini dusununce:D;olumsuz
Kontör yükleyince 'Deðerli Müþterimiz' kontör bitince 'Sayýn Abonemiz.' Yavþaksýn Turkcell....;olumsuz
Turkcell kesin bana aþýk. Sevgilimden çok mesaj atmasýnýn baþka bi açýklamasý olamaz.;olumsuz
Turkcell=Þahan, Avea=Ata, Vodafone=Þafak, TurkTelekom=Cem ama faturalar gelince hiçç gülemiyoruz...;olumsuz
Ben küfür etmekten býktým, Turkcell mesaj atmaktan býkmadý. Amýna koyayým Turkcell.;olumsuz
Senden gelmesini bekledigim bir mesajin turkcell'den gelmis olmasinin verdigi duyguyu kimse veremez;olumsuz
turkcell seni turkcell yapanýnda amýna koyayým .;olumsuz
Bana mesaj atmaktan býkmayan bir tek Turkcell var.;olumsuz
turkcell sosyal medyadan korkuyor sanýrým dikkat ettimde turkcell e ait bir kullanýcý yok ve þikayetler acayip fazla;olumsuz
Turkcell harbi ak senin gunde bir insan 10 defa aranirmi yaa her Allahin gunu ayni muhabbet indirimler den yararlanabilirsinizin diriminizak;olumsuz
Yahu bu turkcell ne uyanik sitesine de artýk kendi ürettgi cep telinden grmemizi istiyor inat dglmi hattý dgstircem..;olumsuz
Bugün telefonuma 2 mesaj geldi ikisinde de bi heycanla aldým telefonu elime..ve ikisinde de hüsrana uðradým...ah Turkcell ah...;olumsuz
Sevgili Turkcell 20 TL'mi 100 TL yapmak istiyorsan garip garip mesajlar atacaðýna 4 banko maç ver de onlara oynayalým;olumsuz
Turkcell sanki sevgilim he , gunde 30 dk konusmazsam rahat edemiyorum;olumsuz
Arkadaþn telefonunu aldým. Sevgilisinin adýný TURKCELL diye deðiþtirdim, arkadaþ msjlarý okumadan siliyo. Ayrýldý... http://fb.me/1tScC2Zfu;olumsuz
Turkcell'in aile temalý, aðlamaklý, duygusallý reklamlarý can sýktý artýk. Cep telefonu operatörü deðil afet koordinasyon merkezi sanki..:);olumsuz
Þu Turkcell'in son reklamý rüyama girecek diye uyumaya korkuyorum.;olumsuz
Hey turkcell!! 3G diosun ya, hani ekranin uzerinde de ikonun var ama aslinda yok Harranlý Emine ve Harvard'lý Emily ile kandiramazsin bizi;olumsuz
2 günde bi turkcell ve cafe hooktan ýsrarla gelen mesajlara #ayaroluyorum;olumsuz
"Turkcell'in Emily-Emine reklamý bir ""reklam"" ise, biz de hiçbir þey olamazsak reklamcý oluruz, bundan daha kötüsü mümkün deðil çünkü...";olumsuz
Turkcell sayesinde Amerika'da artýk Harvard adýnda bir eyalet var. ''Harvard'lý Emily, Harvard Universitesine...''. Nerede bu Harvard?;olumsuz
Turkcell in aklina estikce bana mesaj atmasina #ayaroluyorum;olumsuz
Turkcell in yeni reklamý: Harvard'lý EMÝLE ile Harran'lý EMÝNE.. Harranlý eminenin neti, emileden daha hýzlý.. Bende Yedim!..;olumsuz
Emine, emilie den dosyayi 5 sn erken indiriyo diye karinin butun harvard kariyerini yaktin. Aferin turkcell;olumsuz
Lan bu Turkcell ne zannediyosa. Burada 3G yi birak 4G teknolosi eskimeye basladi. Turkcell hala data hizindan bahsediyo.;olumsuz
Turkcell bu saatte mesaj atma barý;olumsuz
ya turkcell harran da internet hýzlý diye harvard dan daha mý iyi ? emine videoyu hýzlý indirince þartlar eþit mi oldu? neyin peþindesiniz?;olumsuz
Turkcell artýk dram kovalama ya keyfimizide kaçýrma , hep sen kazanýyosun farkýndayýz.;olumsuz
Turkcell Harranlý Emine'nin hayatý nasýl bir výn ile þartlarý eþitlemiþ oluyor...Bu reklamý kýnamaya bile deðmez...;olumsuz
Evimde telefon cekmiyor sonra turkcell cikip bangir bangir reklam yapiyor +6000 diye yalanci serefsizler;olumsuz
Bu harranLý emine faLan, ne öküzce bi rekLam oLmuþ.. Bi sttr git turkceLL ya..;olumsuz
Telefonu satarken cok iyidin turkcell,garantisi bitmeden bozulunca servise biz gondeririz ama 20gun surer,yerine telefon veremeyz.bu ne smdi;olumsuz
Turkcell duygu sömürüsünde yine sýnýr tanýmamýþ, taa Harvard'dan girmiþ Harran'dan çýkmýþ.;olumsuz
Turkcell'in reklamlari her gecen gun kotulesiyor mu ne? Simdi de Harranli Emine ve Harvardli Emily diyorlar, eyvah eyvah...;olumsuz
Turkcell reklami,bir harvard kalmisti el atmadiginiz,internetiniz Istanbul'un gobeginde edge olarak cekerken bu havaniz kime diye sorarlar..;olumsuz
Merhaba turkcell, seni gordukten sonra cengiz be$ ceker:);olumsuz
Oha be Turkcell, Lubnan'da internet 50 MB 159 TL mi el insaf;olumsuz
Adamýn karekökü ya turkcell bana bu saatte mesaj attý;olumsuz
BBM paketi bitti ve Turkcell'den ayrýlmanýnda zamaný geldi ...;olumsuz
Ya resmen sms paketim bitmiþ! Ve turkcell bitti diye haber wermiyor. Zaten anca hattýma TL yükleyince degerli müþterileri oluyorum;olumsuz
turkcell de saðolsun özel yaþam falan kalmadý.artýk tek mesajla herkes istediði kiþinin nerde olduðu öðrenebilecekmiþ yalan da söyleyemicez.;olumsuz
Turkcell : Þahan Gökbakar.Avea : Ata Demirer.Vodafone : Þafak Sezer.Türk Telekom : Cem Yýlmaz.Hepsi komedyen... http://fb.me/1cJypKniK;olumsuz
#alosikayet Turkcell : Arýzalý Telefonu Deðiþmedi http://goo.gl/fb/OSOzi;olumsuz
Artik turkcell i calan telefonlari cevaplamak icin kullaniyorum. Elveda turkcell;olumsuz
TURKCELL 'lin 29TL tarife paketi kapsamýnda ay sonu  gelen 53,5 TL fatura  #hayattansogutanseylerarasinda;olumsuz
Turkcell Iletisim Merkezi'ne internet icin basvurmaya gittim, internetten basvuru yapin dediler :S;olumsuz
#alosikayet Turkcell : Speak TL yükleme kandýrmacasý http://goo.gl/fb/mhlNy;olumsuz
Turkcell bizle dalga geçebilecek biri varsa oda biziz tarzý birsey diyerekten çok sikici bi reklam yapmýþ anladýðým kadarýyla;olumsuz
"ya evde yoksa favori reklam þarkýmdýr..""elegune karþý"" ile turkcell uyarlamasý ise bu ara duydugum en icler acýsý uyarlama..";olumsuz
@AnilYuksel: Turkcell önce dünyanýn en damar reklamýný yapýp sonra onunla dalga geçerek duygularýmla oynadýðýný bil.;olumsuz
Ben turkcell kadar ibisini gormedim.Hem 120 sarki hediye 3 gun icinde vericez diyo 4 gundur,hic mesaj atmiyo.Bende parayla indiririm,hýh.;olumsuz
Danone yýllardýr kullanýyoruz seni Turkcell kampanyasý yapmak için vodafona geçmemizi mi bekledin=DDDD;olumsuz
Kýz evden kaçýyor, üstüne evleniyor, bi de çocuðu oluyor, sonra babasýna bi mms atýyor ve hoop barýþýyolar.. he turkcell he, çok gerçekçi he;olumsuz
30 lýra yukledýgým halde dakýka vermeyen turkcell allah belaný versýn;olumsuz
Turkcell reklamlarý öyle kötü, onlarla alay etmek öyle moda ki, Turkcell de buna uydu. Oldu mu peki Turkcell bu yaptýðýn? Olmadý tabii.;olumsuz
Tam Turkcell'den mesaj beklerken, senden mesaj gelmesi canýmý sýkýyor ! Yok  böyle deðildi ters oldu.;olumsuz
Turkcell numarasýný tasýyana her yone 500 dk veriyor ben numaramý turkcellden aveaya tasýdým 500dk1000sms1gb net verdi aradaki fark;olumsuz
Turkcell, Þahan'ýn oynadýgý  yeni reklamiyila ilk reklamda ki butun duygusalliðýn icine etmiþ. :));olumsuz
Turkcell'e geçenlere sunulan avantajlar neden Turkcell'lilere de sunulmuyor??;olumsuz
Telefonum 6 saattir kpaliydi.12 tne msaj ! Hepsi mi turkcell olur hepsi mi!!;olumsuz
Turkcell goller cepte uygulamasý kafayý yedi. Messi'nin attýðý 238. golü 238 kez göndermenize gerek yok abiler;olumsuz
Bený bý turkcell hatrlýyoda mesaj atýyoo http://twitpic.com/9574sv;olumsuz
telefonum çalarsa annemdir, mesajsa turkcell'dir.;olumsuz
Turkcell bugün mesaj atmadý. Kesin baþka biri var.;olumsuz
Beþ gündür Turkcell'den mesaj gelmiyordu..Bugün+Seni çok özledim turkcell yazýp 2222'e gönderdim.-Kontör yükle o zaman+ hala þoktayým :D;olumsuz
Tl harcarken hat gitmiyorda bedavam varken hat kesiliyor. Nedir turkcell bana olann gareziinnn!!;olumsuz
Turkcell faturalarinizi kontrol etmeyi unutmayin,bana yaptiklari gibi istedigim paketi tanimlayip eskisini iptal etmemis olabilirler;olumsuz
Turkcell senin yüzünden mi bilmiyorum ama yazdýðým mesaj en az 20 dk sonra gidiyor!;olumsuz
Ya turkcell sms paketi bedava dakika kampanya mesajlari atip durma arayacak mesaj atacak kimse yok anaaa;olumsuz
ödemeli arama geldiðinde kenarýnda köþesinde yazsýn allasen ya. telefonu en havalý sesimle açýyorum,turkcell'in karýsý lafý aðzýma týkýyor.;olumsuz
Ulan turkcell adamlari gider ayak kaziklamissin, gelip bana soruyorlar noldu bizim paramiz diye ?;olumsuz
Selam ben turkcell , reklamlarda duygu sömürüsü yapmaktan baþka biþi uygulamam.;olumsuz
turkcell 2 gndr mesj atmýor. kesin baska brisi war !!!;olumsuz
Turkcell kuzum neler oluyor? Neden 3G çekiyor gösterip numara yapýyorsun ? Ýnternet baðlantýsý yok diyor;olumsuz
Kýz evden kaçýyo birisi ile evleniyo çocugu oluyo sonra babasýna mms atýyo ve barýþýyo hee oldu baþka ne var turkcell;olumsuz
Sevgilinden mesaj beklersin ama kötü kedi Turkcell mesaj atar  :) #hayattansogutanseylerarasinda;olumsuz
Dershane Turkcell'i de gecti bugun 8 tane mesaj attilar sagolsunlar.;olumsuz
Turkcell den mesaj geldigi zaman telefon ayri bir siddetle titriyor. Turkcell kiziyor heralde islettigim icin;olumsuz
@kyhn_gkc @hasankaramangil sertab'i bilmem ama biz trende denedik turkcell cekmiyordu bil yani:p;olumsuz
turkcell bazen ananý oyle bý sýkesým gelýyo ký su mesajlar geç gidiyo diye;olumsuz
Bu arada sms 16 tl mi? Dalgamý geçiyosunuz lan bu kar deðil zarar olur anca kim yapar ki mal turkcell;olumsuz
"Geçtiðimiz yýl Serdar Ortaç'ýn bir þarkýsýný Turkcell'in ""ne bu çalan"" servisine dinlettim servisten hala cevap alamýyorum. Sanýrým bozuldu.";olumsuz
turkcell dalga geiçiyor sanýrým.výnn heryerde çekmiyor yaa;olumsuz
Turkcell : Faturalý hat http://goo.gl/fb/3xyHa  #alosikayet;olumsuz
Turkcell sms paketý 14tl olmus dýyorlar. Ebený s*kýyým TURKCELL;olumsuz
#turkcellprotesto olm turkcell @MCD61 e mesaj hakkký veren yerlerine sokayým senin;olumsuz
Turkcell sms paketini 14 Tl yapmýþ sana çok pis küfrediyorum haberin olsun caným!!!!!!!!!!!!!;olumsuz
Turkcell SMS paketi 14 TL :O Aldýn yaparým bir daha Turkcell !;olumsuz
#parasineyseverelimde þu kubatýn olduðu turkcell reklamlarý bi kalksýn;olumsuz
turkcell kafayi yedi galiba sms 16 TL olur mu ya yuh;olumsuz
"diyorum ""baðlantým yavaþ bu nasý fiber?"" turkcell superonline call centerdaki þahýs ""hayýr baðlantýnýz normal siz hatalýsýnýz"" diyor.hýýýr!";olumsuz
turkcell genclerin ebesini bellemeye yemin etti sanýrým 16 lira sms mi olur ak ?!;olumsuz
bende gercekten bende aff turkcell sms yapmama ýzýn vermýyo ýlla dýyo ký 150 tl yap dýyo sacamlýyo canýmý sýkýyo :( @Aysenur_Ay;olumsuz
internet paketim oldugu halde internete giremiyorum allahin belasi Turkcell yaptigin ayip amina korum senin kasar tutmayin beni sinirlendim;olumsuz
Turkcell bugün hiç mesaj atmadý.. Kesin baþka biri var..;olumsuz
Arkadaþn telefonunu aldým. Sevgilisinin adýný TURKCELL diye deðiþtirdim, arkadaþ msjlarý okumadan siliyo. Ayrýldý ayrýlacaklar:))[by ayaz];olumsuz
Turkcell Tweet'imi okudu galiba. Caným benim hemen attý bi mesaj.;olumsuz
Kesilmeden, arada ses gidip gelmeden bir konuþma yapamaz oldum. Ýlk fýrsatta Turkcell'den kurtulmanýn vakti geldi artýk...;olumsuz
"Turkcell müþteri hizmetlerindeki kýzý arayýp; ''Numaramý sil, bir daha da bana mesaj atma'' dedim. Ayrýldýk iþte öyle yani.";olumsuz
benim bildiðim sms gece 12 de býtýyodu 5 te sms býtermý ya turkcell ýýyýce sýctýn.;olumsuz
Ne sattýklarýný tam çözemedim ama reklamlarýndan anladýðým kadarýyla CocaCola, Turkcell ve Akparti rakip firmalar galiba.;olumsuz
Hayret LAn Ýlk Defa Turkcell Bu Gün Mesaj Atmadý;olumsuz
turkcell 10 tl ye 100mb internet paketi mi olur ohaa be;olumsuz
ya o diilde bu saat oldu Turkcell bugun hiç mesaj atmadý. Baþýna biþey mi geldi acep;olumsuz
Dün aksamdan berý yolladýgý msj lara bakarsak, turkcell benýmle cýddý dusunuyor! Annemgýllere bahsettým, gelsýn tanýsalým dedýler..;olumsuz
"biþey soracýn; bu internet výnn'larýn en hýzlýsý ve iyi çekeni hankýsýdýr (turkcell demeyin bana buz gibi soðurum sizden. adýný anmiyacaðým)";olumsuz
14 lira olmuþ sms, Turkcell sana kimse sövemez(!);olumsuz
Bugün turkcell  mesaj atmadý.. Kesin baþkasý var... :'(;olumsuz
sms 14 tl olmuþ. Turkcell'e saygýlar..;olumsuz
Bugün turkcell'den mesaj gelmeyince müsteri hizmetlerini arayip 'hmm neyse sen meþgulsün galiba bb' deyip kapattim.;olumsuz
turkcell i siddetle kiniyorum her ay telefonumu kesiyor.ulan hangi ay paraniz kaldi bende 2faturayi ayni anda odesem olur musunuz;olumsuz
Turkcell bugun mesaj atmadi kesin baskasi var;olumsuz
Telesonla pazarlamanin suyu cikti. 2 gunde, acibadem check up , Turkcell Iphone vermek, Pronet alarm, Akbank kredi icin aradi.;olumsuz
"Turkcell cok serefsiz he, milletin bana attigi mesajlar 50 saatte geliyo ama is ""tl yukleyiniz oc"" temali mesajlarda 100 tane birden geliyo.";olumsuz
Turkcell bütün haklarýmý ayný anda almak zorundamýsýn :@;olumsuz
Turkcell'e harcadýðým 1.31Kb dert oldu herhalde. Sabahtan beri 19 tane bilgilendirme geldi ayný harcama hakkýnda.;olumsuz
Kýz arkadaþýmdan fazla Turkcell mesaj atýyor günde bin tane mesaj yeter;olumsuz
Turkcell bugün hiç mesaj atmadý kesin baþka biri var :(;olumsuz
Turkcell bu gün mesaj atmadý , kesin baþýna biþi geldi.;olumsuz
Bugun aradigim butun turkcell'lilerin telefonunda telesekreter cikmasi ama hepsinin buna sasirmasi, bir tur turkcell gocugu degil de nedir?;olumsuz
neyse fark etmez, silindiyse bile bir kez daha söylüyorum, bir turkcell kullanýcýsý olarak o reklamlarý iðrenç buluyorum.;olumsuz
turkcell mesaj attý 105 gündür TL yüklemediniz diye. yüklemeyeceðim. açýk, net!;olumsuz
Turkcell bugun hic mesaj atmadi... Kesin baska birisi var. :((;olumsuz
Bugün telefonum çekmiyor mudur nedir, kimse ulaþamamýþ, sorun ben miyim, Turkcell mi, bilemiyorum???;olumsuz
turkcell beni küfürümden tanýr.;olumsuz
Turkcell buqün msj atmadý .s;olumsuz
3 aydýr turkcell hat kullanýyorum ben böyle milleti sömüren operatör görmedim, avea can'dýr.;olumsuz
telefonuma mesaj geldi koþtum hemeen. bi baktým turkcell;olumsuz
Turkcell beni cok seviyo bu ayda yazcaklarini bi zarfa sigdiramamis 3 zarf mektuup gondermis canim canim;olumsuz
@CanxCoskun turkcell kýmý ne zaman mutlu etmýský ? Anca devlet gýbý para kessýn mýlletten;olumsuz
hattýma kontör attým turkcell 10 dakikada 8 tane mesaj attý yuhhhh;olumsuz
Bu surekli $ebeke arama durumu 'BB'den mi kaynakli 'Turkcell'den mi? Kafayi yedircek bana!;olumsuz
Durduk yere liram gidiyor. Neden bunu yapýyorsun Turkcell? Zorun benimle mi Turkcell?;olumsuz
"Turkcell'den gelen dumursal mesaj: ""Cesur boðaya biner misin? Kendine güveniyor musun? Rodeo Star'la kovboy ol, boðayý yumuþat.""";olumsuz
Bak Turkcell iyisin hoþsunda þu Acun'a verdiðin reklamlarý kýsýp, fiyatlarý indirirsen inan bana daha çok aboneye ulaþýrsýn..bak demedi deme;olumsuz
Geçen yine turkcell nar falan diyor. dedim al o narý bi tarafýna sok. sonra pardon kuzenim yazmýþ diyor. halbuki 2437'yi tanýyorum yapmaz o.;olumsuz
Ya bir basit tel hati almak sanki emlak alýyormuþum gibi nedir bu ya 3 gün uðraþtým... Turkcell hiç tavsiye etmiyorum nihayet Vodafon oldu.;olumsuz
Arkadaþým arýyo diye bakmadan meþgule attým, arayan Turkcell miþ :)) Neyse hayýrlý ya da faydalý biþi için aramýyodur onlarda :);olumsuz
turkcell tim de çalýþanlarýn kendini cern de atom araþtýrmasý yapýyor zannetmeleri bi havalar bi þekiller;olumsuz
turkcell beni sesimden tanýmýycak diye geriliyorum her seferinde.;olumsuz
Turkcell Wýnn Ýptali... Of Deve ve Hendek olayýndan daha zor :s;olumsuz
Evde acaba ne zaman telefon çekicek? Ttnet bitti þimdi de Turkcell baþladý hadi hayýrlýsý.;olumsuz
Turkcell cok istikrarlý yaa. biir gün bile bana mesaj atmayý ihmal etmiyor . hemde her gun ayný saattee yaaa ...;olumsuz
Iyý kontor yukledýk ya turkcell 7 tane mesaj yolladý. Yuh;olumsuz
Ulan Turkcell hep isin dusunce, bende kontor oldugnu ogrenince mesaj atiyosun. Bi kerede halimi hatrimi sormak icin mesaj at.;olumsuz
Daha bitmedi turkcell ve genpa yazmaya devam edecegim sattiginiz calinti veya kayitdisi telefon hakkinda @turkcell;olumsuz
Sozde degil ozde platinium olmak istiyoruz turkcell :((;olumsuz
Turkcell bana mý yazýyorsun olum sabah sabah mesj atmalar falan;olumsuz
turkcell oyun gonderme bakimindan facebook ile her turlu kapisir..;olumsuz
bugün - arada - Turkcell olan hattýmý deðiþtiricem. Bune be 26 saniye 50 , konum öðrenme 1.50;olumsuz
Turkcell 'cim, sadece 75 kurusa bugun saat 23:59a kadar yurticinde tum Turkcelllilerle gecerli 75 dakika istemiyorum arkadasim...;olumsuz
Turkcell sevgilimden çok mesaj atýyosun. Zaten günde 1 tane atsan yetiyo, sevgilim olmadýðýndan..;olumsuz
Kimimiz Turkcell, kimimiz Digiturk, bazýlarýmýz ise Garanti'den çekerek bu dünyadaki çilelerini dolduruyorlar...;olumsuz
Oðlum Turkcell bu nasýl bi mesaj yaa. Cesur boðaya binermisin falan. Sapýkmýsýnýz? http://yfrog.com/nve26xvj;olumsuz
Ýyi ki kontr aldým... dün geceden beri ayný anda 10 mesaj atýp beni yalnýz býrakmayan turkcell saðol caným....;olumsuz
bugün turkcell'den mesaj gelmeyince müþteri hizmetlerini arayýp 'hmm neyse sen meþgulsün galiba bye' deyip kapattým;olumsuz
Baktýlar mesaj atan kimsem yok turkcell olaya el atti. Sabahtan beri 6. mesaj bu...;olumsuz
Turkcell Superonline online islemlerde bazi islemler Chrome'da hata veriyor. Tum browserlarda tasarimlari deneyin de cefa cekmeyelim artik.;olumsuz
Turkcell tv deki reklam kampanyalarýný karþýlayabilmek için bana 890 tl fatura göndermiþ...pahalýsý kalitelisiymiþ!;olumsuz
TURKCELL Bugün Mesaj atmadý kesin baþka biri var :(     :D;olumsuz
Turkcell yuzolcumu olarak 100% oldu neredeyse bunlar nufus kapsamaya ugrasiyor hala. Insan reklamini yaparken utanir bari.;olumsuz
Yeter ama paylasinca cogalan! Cogala cogala bitmedi zaferin turkcell;olumsuz
Turkcell bugun msj atmadi kesin baska biri var.. :)));olumsuz
o deilde bugün turkcell hiç msj atmadý amk kesin baþka biri var :(;olumsuz
Dur bi mesaj atalým sevgilisinden zannetsin. -Turkcell;olumsuz
Hayat Paylaþýnca Güzel diye tatava yapan, her fýrsatta faturada geçiren, Turkcell, 2011 son çeyrek karýný bizle paylaþsýn. yiyo mu, güzeldi?;olumsuz
ya gelmedi bana mesajýn. turkcell ara sýra böyle ibnelikler yapýyor. #yuzyilinbahaneleri;olumsuz
Gecenin 02:30 unda turkcell beni bu kadar özlemiþ olamaz.;olumsuz
Mutfakta 2'li koltukta uyuyakalýrsýn taak bir mesaj sesi açarsýn gözlerini saatin geç olduðunu bilirsin O'ndan sanarsýn açarsýn ve Turkcell.;olumsuz
Turkcell 4 çekermiþ biz yýllardýr 31 çekiyoruz reklam ettik mi amk kendimizi :)   #hayalimdekikomsu #benimderdimBeni Biraz Böyle Hatýrla;olumsuz
Turkcell ne malsýn olum sen.;olumsuz
Gecenin bu saatinde bile bana mesaj atýyorsun Turkcell,duygularýmla oynuyorsun.;olumsuz
Oyuna dönim ya mesaj atanda da yok TURKCELL hariç caným benim :D;olumsuz
Whatsapp kullanmaya baþlayalý 1 seneden fazla oldu ve bu süreçte hiç sms yapmadým, kahrolsun turkcell !!!bir!!1!;olumsuz
Turkcell'in amk 2 haftadir köydeyim yüz kere müsteri temsilcisini aradim yok 3g vinn hala cekmiyo alirken cekiyodu hani.;olumsuz
Turkcell in çekim gücü yalan. Daha odam da çekmiyo lanet .;olumsuz
Turkcell duy sesimi BBM'i dogru duzgun kullanamayacaksam neden para veriyorum???;olumsuz
ulu turkcell affet beni. sonunda galiba cidden aveaya geçmem gerekecek.;olumsuz
turkcell yine kandýrdýn beni kahpe;olumsuz
Turkcell çarpýlacaksýn :);olumsuz
abi bnm telefon gece 00:00 dan sonra baþlýyo çalýþmaya gündüz turkcell(türksel)den baþka kimse atmaz gecede maþallah susmaz :D;olumsuz
hayatýmda gördüðüm en yavaþ þeysin turkcell výnn;olumsuz
Faturamýn geldigini Turkcell hattýmý kapattýðý zaman anlýyorum .Bkz: Þuan.;olumsuz
þimdi ben zýrt pýrt ingilterede ki adamý arýyorumya turkcell ne halay çekiyordur di mi..;olumsuz
Turkcell ile düzenli bir sms iliþkimiz var.;olumsuz
Sevgili turkcell twitterý ücretsiz kullanýyorsunuz diyorsunuz fakat internet paketimden gidiyor ne iþ?;olumsuz
Bir evladýn yaþamla sýnavý babasýnýn Turkcell mesajlarýný silme göreviyle baþlar.;olumsuz
00:20 de bana internet ayarlarý gönderen Turkcell'e not: Boþuna mabadýný yýrtma internet paketi almayacaðým çevrem wireless dolu.;olumsuz
Turkcell beni hiç yalnýz býrakmýyor. Sabah aksam mesaj atmalar, tarife sorgularý ohooo :));olumsuz
Babam turkcell müþteri hizmetlerini aradýðýnda ev halký olarak hep beraber geriliyoruz.;olumsuz
elimden gelse turkcell'le emniyet genel müdürlüðünü tanýþtýrýcam, mesajlaþýp dursunlar... ikisi de mesajlarý bana atýyor arada kalýyorum...;olumsuz
Hafiza kartinin bozulmus olmasinin en kotu yani telefon melodisinin turkcell calmasi;olumsuz
ayda bi kere paket alma hakkým olduðu için yüklediðim 30 lirayý bana bi güzel kitleyip tüketen turkcell e çok teþekkür ediyorum.;olumsuz
Hani bedavaydý lan twitter?! Turkcell gibi kazýkçý bir operatör görmedim;olumsuz
konusma yarýda býrakýlýr mý ama yaa turkcell oldu mu dayýcým;olumsuz
avea nýn yeni reklamýndaki sarý jip le turkcell e iyi gönderme yapmýþlar ama :D optik 4 çeker jip aldým nasýl? ''çok yakar abi bu'' :D;olumsuz
Turkcell numaramý taþýtýrken - olmam önemli mi? Birde baþkasýnýn üzerine olan hat ne kadar sürede kendi üzerimize geçebiliyor?;olumsuz
o deilde aveanýn reklamý turkcell'e taþ atmakla kalmamýþ resmen ateþ etmiþþþ ve çok da haklý cidden çook yakýyorr;olumsuz
Turkcell benimle sorunun nedir acaba çok merak ediyorum.;olumsuz
Avea'nýn reklamlarýna bayýlýyorum :) þimdide Turkcell'in 4 çeker reklamýný tiye almýþlar :) çok yasayýn fasulye ve optik;olumsuz
avea son çektiði 4 çeker reklamýyla turkcell i yerin dibine sokmuþ.;olumsuz
avea yeni reklaminda turkcell'e güzel çakmiþ.vodafone selim selim diye ayri çakiyor zaten :) has oluyor turkcelle;olumsuz
Fasülye 'Dört Çeker' ile - Avea'dan Turkcell'e Feci Gönderme :D :D: http://youtu.be/nCtQsCQFY7E  via @youtube  her izlediðimde gülüyorum =D;olumsuz
Bu aveanin son reklamindaki sari cip turkcelle gidiyo anlasilan turkcell duy sesimizi indir su sms paketiniiiii;olumsuz
Off avea yenio reklaminda turkcell in 4 ceker seyine saglam laf sokmus :D;olumsuz
Turkcell'ciðim sülalene benden selam söyle! Yakýnda ziyaretlerine geliceem!!.;olumsuz
Off o kadar çokyazaným var ki.Hangisine yüz versembilemedim. Turkcell'e mi,Migros'a mý, collezione'amý ? Cok kararsýzým.;olumsuz
